"Occurrences","Word","LgSUBTLWF","OLD","PLD","I_Mean_RT","I_Zscore","I_Mean_Accuracy"
"1","artistic","2.401","2.600","2.900","709.061","-0.283","0.94"
"1","artistry","1.398","2.900","3.450","753.536","0.007","0.88"
"1","asbestos","1.826","3.400","3.700","874.087","0.509","0.68"
"1","ascend","1.681","2.150","1.650","787.393","-0.192","0.88"
"1","ascending","1.556","2.650","1.800","786.486","-0.068","1.00"
"1","ascension","1.653","3.050","2.100","815.400","0.214","0.67"
"1","ascertain","1.699","3.300","3.500","888.933","0.303","0.94"
"1","asinine","1.699","2.950","2.900","955.222","0.769","0.29"
"1","ask","4.392","1.500","1.550","552.000","-0.772","0.94"
"1","asparagus","1.708","3.900","4.000","816.781","-0.012","0.97"
"1","aspect","2.297","2.150","2.300","667.194","-0.193","0.91"
"1","asphalt","1.699","3.000","2.800","719.971","-0.165","0.97"
"1","asphyxia","1.342","#","#","#","#","#"
"1","asphyxiation","1.568","4.700","4.500","1,060.944","0.841","0.56"
"1","aspiration","1.477","2.700","2.800","765.867","0.057","0.91"
"1","aspire","1.748","1.850","1.850","647.156","-0.470","0.94"
"1","assailant","1.881","3.450","2.750","853.655","0.284","0.91"
"1","assassin","2.481","3.250","2.500","757.067","0.033","0.94"
"1","assassinate","1.987","4.100","3.500","845.276","0.296","0.91"
"1","assassination","2.450","4.600","4.150","932.828","0.468","0.94"
"1","assault","2.953","2.800","1.800","654.156","-0.475","0.94"
"1","assembly","2.391","3.150","2.750","602.000","-0.589","0.97"
"1","assemblyman","1.580","5.200","4.400","1,089.125","1.050","0.75"
"1","assert","1.643","1.800","1.850","657.667","-0.487","0.94"
"1","assertive","1.380","3.250","2.600","707.273","-0.125","0.97"
"1","assess","1.924","1.900","1.900","748.828","-0.176","0.94"
"1","assessment","2.201","3.650","2.750","727.600","-0.127","0.97"
"1","asset","2.288","1.750","1.850","665.800","-0.297","0.94"
"1","asshole","3.497","2.900","2.900","752.129","-0.264","0.94"
"1","assign","2.143","2.350","1.700","665.273","-0.412","0.97"
"1","assignment","2.961","3.350","2.700","679.900","-0.348","0.94"
"1","assimilate","1.431","3.550","3.300","792.742","0.078","0.91"
"1","assist","2.603","2.250","1.850","672.265","-0.438","0.97"
"1","assistance","2.747","3.250","2.550","664.667","-0.445","0.97"
"1","associate","2.662","3.200","3.300","652.375","-0.451","0.97"
"1","assorted","1.699","2.400","1.850","689.727","-0.356","1.00"
"1","assortment","1.580","3.600","3.150","710.613","-0.169","0.97"
"1","assume","3.232","2.400","1.900","572.839","-0.706","0.94"
"1","assumption","2.233","3.450","2.900","676.065","-0.345","0.91"
"1","assurance","2.021","3.100","2.850","686.065","-0.376","0.94"
"1","assure","3.010","1.850","1.700","736.406","-0.313","0.97"
"1","asterisk","1.380","2.850","3.750","836.000","0.129","0.88"
"1","asteroid","1.940","3.100","3.850","784.029","-0.161","1.00"
"1","asthma","2.297","3.000","2.000","732.000","-0.151","1.00"
"1","asthmatic","1.322","3.100","2.700","814.556","0.370","0.60"
"1","astonish","1.380","3.350","2.800","698.406","-0.169","0.94"
"1","astound","1.362","2.700","2.650","809.679","-0.072","0.88"
"1","astral","1.699","2.400","2.700","738.733","0.234","0.45"
"1","astrology","1.681","3.200","3.500","749.879","-0.187","1.00"
"1","astronaut","2.308","3.750","3.800","910.133","0.152","0.94"
"1","astronomer","1.568","3.600","4.350","908.062","0.408","0.97"
"1","astronomical","1.580","4.450","5.050","987.179","0.629","0.93"
"1","astronomy","1.833","3.150","3.500","679.758","-0.291","1.00"
"1","astute","1.716","2.650","2.000","876.385","0.309","0.76"
"1","atheist","1.748","2.450","2.700","734.704","-0.073","0.84"
"1","athletic","2.297","2.750","2.900","702.714","-0.290","1.00"
"1","athletics","1.518","3.450","3.350","646.061","-0.402","1.00"
"1","atlas","1.724","2.250","1.850","650.091","-0.489","1.00"
"1","atmosphere","2.694","4.150","4.400","698.588","-0.379","1.00"
"1","atmospheric","1.681","5.050","5.300","767.750","0.075","0.94"
"1","atom","2.149","1.850","1.600","636.333","-0.500","0.97"
"1","atomic","2.398","2.250","2.700","662.273","-0.263","0.97"
"1","atone","1.643","1.850","1.800","768.571","-0.057","0.64"
"1","atrocious","1.556","3.350","2.900","869.739","0.126","0.70"
"1","atrocity","1.518","3.400","3.300","913.880","0.432","0.78"
"1","atrophy","1.342","3.150","2.800","912.038","0.347","0.87"
"1","attach","2.104","2.400","1.950","673.303","-0.491","0.94"
"1","attachment","1.778","3.400","3.200","631.226","-0.473","0.97"
"1","attain","1.681","2.100","1.750","684.091","-0.434","0.97"
"1","attempt","2.989","2.800","2.200","608.353","-0.607","1.00"
"1","attend","2.855","1.950","1.600","638.677","-0.522","0.97"
"1","attendance","2.134","3.550","2.800","672.939","-0.401","1.00"
"1","attendant","2.201","3.050","2.900","709.897","-0.207","0.94"
"1","attention","3.702","2.550","2.000","602.706","-0.685","1.00"
"1","attentive","1.826","2.900","2.450","758.375","-0.127","1.00"
"1","attest","1.362","2.300","1.900","650.217","-0.273","0.72"
"1","Attic","2.603","2.050","1.800","716.194","-0.271","0.94"
"1","attire","1.887","2.400","1.850","691.774","-0.314","0.94"
"1","attitude","3.124","2.600","2.500","605.147","-0.632","1.00"
"1","attract","2.464","2.450","1.800","705.625","-0.404","0.97"
"1","attractive","3.099","3.000","2.700","688.667","-0.365","0.97"
"1","attribute","1.663","3.200","4.350","687.121","-0.301","1.00"
"1","auctioneer","1.398","4.250","3.900","949.500","0.441","0.97"
"1","audacious","1.431","3.000","2.800","766.000","0.075","0.71"
"1","audacity","1.690","3.150","2.950","983.484","0.487","0.89"
"1","audible","1.568","2.750","1.950","753.833","-0.063","0.94"
"1","audience","3.112","3.000","2.750","622.323","-0.492","1.00"
"1","audio","2.455","2.400","1.950","603.742","-0.609","0.94"
"1","audit","1.763","1.950","1.850","679.438","-0.324","0.94"
"1","audition","2.849","2.250","2.050","861.531","0.064","0.97"
"1","auditor","1.398","2.450","2.150","713.833","-0.365","0.97"
"1","auditorium","1.909","4.350","3.900","716.562","-0.205","0.94"
"1","auditory","1.447","2.850","3.250","849.133","-0.040","0.94"
"1","aura","1.973","1.900","1.550","762.677","-0.063","0.91"
"1","auspicious","1.431","3.100","2.800","893.190","0.459","0.66"
"1","authentic","2.364","3.250","3.000","797.152","0.022","1.00"
"1","authenticity","1.778","4.650","4.900","862.030","0.222","0.94"
"1","author","2.608","2.400","1.800","538.559","-0.817","1.00"
"1","authorize","2.025","3.100","2.750","727.853","-0.237","1.00"
"1","autism","1.568","2.700","2.700","930.129","0.259","0.89"
"1","autistic","1.771","2.900","2.850","907.679","0.307","0.82"
"1","autobiographical","1.362","6.550","7.300","866.469","0.472","1.00"
"1","autobiography","1.623","4.900","6.150","774.441","-0.031","1.00"
"1","autograph","2.620","3.500","3.400","810.121","-0.168","1.00"
"1","autographed","1.785","#","#","#","#","#"
"1","automated","1.869","2.900","3.200","745.212","-0.111","0.97"
"1","automatic","2.553","2.700","3.200","656.515","-0.332","0.97"
"1","automobile","2.465","4.150","4.700","679.867","-0.383","0.97"
"1","automotive","1.532","3.650","3.900","782.406","-0.122","0.97"
"1","autonomy","1.447","3.350","3.100","886.345","0.230","0.94"
"1","autumn","2.288","2.900","1.850","728.971","-0.328","1.00"
"1","auxiliary","2.041","3.850","4.550","800.576","-0.113","0.97"
"1","avail","1.643","1.950","1.750","810.156","-0.046","0.94"
"1","avalanche","2.240","3.900","3.900","666.742","-0.263","0.94"
"1","avenge","2.190","2.550","2.450","769.767","-0.069","0.88"
"1","avenue","2.936","2.550","2.350","644.406","-0.492","0.94"
"1","aversion","1.839","2.650","2.300","838.333","0.145","0.88"
"1","avert","1.491","1.850","1.750","668.846","-0.291","0.79"
"1","aviation","1.869","2.450","3.150","777.419","0.054","0.91"
"1","aviator","1.462","2.600","3.500","746.567","-0.135","0.88"
"1","avoid","3.093","2.000","1.850","594.000","-0.571","1.00"
"1","avoidance","1.431","3.550","3.350","771.226","-0.072","0.97"
"1","await","2.260","1.900","1.650","670.412","-0.451","0.97"
"1","awake","3.135","1.800","1.700","576.853","-0.694","1.00"
"1","awaken","2.100","2.100","2.200","623.086","-0.588","1.00"
"1","awakening","1.806","3.000","2.700","738.794","-0.342","1.00"
"1","awareness","2.064","2.950","2.850","661.265","-0.470","1.00"
"1","awe","2.130","1.300","1.000","751.833","-0.180","0.88"
"1","awesome","3.204","2.950","2.650","647.273","-0.544","0.97"
"1","awful","3.510","2.550","1.850","642.094","-0.533","0.97"
"1","awkward","2.864","2.850","2.350","734.194","-0.227","0.94"
"1","awning","1.398","1.750","1.650","815.714","0.375","0.66"
"1","axe","2.398","1.400","1.000","661.774","-0.380","0.97"
"1","babble","1.653","1.700","1.550","656.500","-0.503","0.94"
"1","baby","4.415","1.900","1.700","523.818","-0.915","0.97"
"1","bachelor","2.703","3.600","3.350","665.206","-0.363","0.97"
"1","backboard","1.398","2.800","2.700","766.467","0.018","0.94"
"1","backbone","1.929","2.950","3.000","661.242","-0.425","1.00"
"1","backdoor","1.491","3.550","3.950","710.625","-0.375","0.97"
"1","backdrop","1.398","3.500","3.400","792.161","-0.128","0.97"
"1","backer","1.740","1.650","1.400","743.667","0.065","0.64"
"1","backfire","1.653","3.200","3.000","832.771","0.013","1.00"
"1","backgammon","1.580","5.000","4.300","847.593","0.259","0.90"
"1","background","2.954","3.650","3.450","638.879","-0.500","1.00"
"1","backpack","2.272","3.000","2.700","687.212","-0.300","0.97"
"1","backroom","1.431","#","#","#","#","#"
"1","backside","1.935","2.950","3.500","701.094","-0.353","0.97"
"1","backtrack","1.591","3.550","3.250","867.606","0.112","0.97"
"1","backup","2.936","2.600","2.450","676.412","-0.496","0.97"
"1","backwater","1.505","3.650","3.550","718.344","-0.136","0.97"
"1","backwoods","1.447","3.600","3.700","710.966","-0.121","0.85"
"1","bacterial","1.580","3.050","3.500","686.303","-0.177","0.97"
"1","badger","1.954","1.900","1.950","752.484","-0.034","0.91"
"1","badness","1.477","2.150","1.900","739.767","-0.195","0.94"
"1","bailiff","2.045","2.950","1.900","1,081.261","0.778","0.70"
"1","balance","2.884","2.400","1.900","607.206","-0.613","1.00"
"1","balcony","2.573","2.800","2.600","661.871","-0.433","0.94"
"1","ballad","1.863","1.850","1.800","784.233","-0.136","0.88"
"1","ballast","1.785","2.550","1.850","719.222","0.115","0.28"
"1","ballerina","2.075","3.150","3.850","797.606","0.198","0.94"
"1","ballistic","1.778","3.500","2.800","891.677","0.005","0.91"
"1","ballistics","2.083","3.850","3.400","905.500","0.327","0.76"
"1","balloon","2.646","2.400","1.750","745.484","-0.426","0.97"
"1","ballplayer","1.518","4.100","4.150","789.382","-0.166","0.97"
"1","ballroom","2.344","2.950","2.800","655.781","-0.584","0.97"
"1","balmy","1.477","1.900","1.400","787.600","0.184","0.62"
"1","ban","2.207","1.000","1.000","675.267","-0.482","0.97"
"1","bandage","2.167","2.300","2.300","792.452","-0.067","0.97"
"1","bandstand","1.623","3.300","3.400","820.906","0.097","0.97"
"1","bandwagon","1.398","3.800","4.550","768.500","0.006","0.94"
"1","bandwidth","1.415","4.050","4.750","994.778","0.709","0.55"
"1","banger","1.556","#","#","#","#","#"
"1","banish","1.845","1.900","1.850","656.967","-0.467","0.88"
"1","banister","1.833","2.400","2.600","826.742","0.030","0.94"
"1","bankroll","1.756","3.600","3.550","772.613","-0.084","0.94"
"1","bankrupt","2.158","3.700","3.650","644.294","-0.503","1.00"
"1","bankruptcy","2.086","5.100","4.800","688.939","-0.206","0.97"
"1","banner","2.481","1.700","1.550","652.194","-0.466","0.94"
"1","banquet","2.422","2.800","2.650","705.387","-0.461","0.97"
"1","banshee","1.763","2.800","1.950","756.300","0.230","0.30"
"1","banter","1.851","1.700","1.300","790.786","0.218","0.85"
"1","baptism","1.792","2.600","3.300","727.257","-0.307","1.00"
"1","barbarian","1.968","3.100","3.700","807.100","-0.038","0.91"
"1","barbaric","1.863","3.100","3.750","766.267","-0.075","1.00"
"1","barbecue","2.660","3.350","3.500","633.094","-0.448","0.97"
"1","bare","2.629","1.000","1.000","609.788","-0.713","0.97"
"1","bargain","2.788","2.600","1.950","710.030","-0.327","0.97"
"1","bargaining","2.029","3.250","2.800","865.000","0.206","0.97"
"1","baritone","1.342","2.900","2.900","807.739","0.029","0.72"
"1","barkeep","1.708","2.950","3.150","907.400","0.497","0.78"
"1","barman","1.462","#","#","#","#","#"
"1","barnacle","1.518","2.950","3.200","724.154","-0.174","0.76"
"1","barnyard","1.663","3.100","3.550","778.833","0.026","0.88"
"1","barometer","1.568","3.450","3.800","823.833","0.045","0.91"
"1","barracuda","1.556","3.900","4.400","915.480","0.322","0.78"
"1","barren","1.881","1.850","1.650","705.733","-0.323","0.88"
"1","barricade","1.881","3.250","3.550","768.615","-0.084","0.84"
"1","bartender","2.698","3.200","4.150","655.879","-0.461","1.00"
"1","barter","1.672","1.700","1.450","757.310","-0.166","0.85"
"1","baseball","3.110","3.050","3.000","651.267","-0.590","0.97"
"1","baseline","1.591","2.750","2.750","677.438","-0.298","0.97"
"1","bash","2.225","1.000","1.000","623.375","-0.566","0.94"
"1","bashful","1.806","2.800","2.250","662.758","-0.247","0.97"
"1","basics","2.061","2.400","2.400","637.032","-0.516","0.94"
"1","basis","2.785","1.650","1.800","674.303","-0.284","0.97"
"1","bask","1.477","1.400","1.500","821.727","0.072","0.69"
"1","basket","2.828","1.750","1.700","649.882","-0.372","1.00"
"1","basketball","3.038","4.350","4.500","602.735","-0.590","0.97"
"1","bastard","3.525","2.650","1.850","633.265","-0.489","1.00"
"1","bathing","2.580","1.950","1.800","643.294","-0.589","0.97"
"1","battalion","2.476","3.600","3.150","963.667","0.404","0.64"
"1","battered","1.763","1.800","1.600","633.576","-0.490","1.00"
"1","battering","1.462","1.900","1.850","726.500","-0.210","0.97"
"1","battery","2.802","1.850","1.950","600.455","-0.685","1.00"
"1","battle","3.334","1.750","1.400","567.545","-0.759","1.00"
"1","battlefield","2.220","4.600","4.450","943.967","0.277","0.97"
"1","battleground","1.398","5.050","4.850","648.857","-0.192","1.00"
"1","battleship","1.944","4.550","4.050","694.559","-0.226","1.00"
"1","batty","1.556","#","#","#","#","#"
"1","bauble","1.362","1.900","1.850","715.667","0.035","0.27"
"1","bawl","1.462","1.700","1.000","681.286","-0.239","0.62"
"1","bay","3.092","1.000","1.000","706.176","-0.275","1.00"
"1","bazaar","1.771","2.900","2.350","818.690","0.004","0.91"
"1","bazooka","1.672","3.700","3.150","888.036","-0.042","0.85"
"1","bead","1.763","1.050","1.000","688.121","-0.427","0.97"
"1","beady","1.568","1.800","1.500","799.130","-0.026","0.68"
"1","beaker","1.362","1.650","1.450","775.375","-0.037","0.97"
"1","bearable","1.544","2.650","2.350","786.176","0.076","0.97"
"1","bearings","1.935","1.850","1.850","611.182","-0.538","0.97"
"1","bearskin","1.342","3.050","2.850","802.531","-0.117","0.97"
"1","beater","1.568","1.700","1.100","721.688","-0.310","0.94"
"1","beauty","3.391","2.150","1.850","574.938","-0.707","0.97"
"1","bebop","1.342","2.850","2.900","1,039.706","0.608","0.52"
"1","become","3.771","2.450","2.250","578.029","-0.670","1.00"
"1","bedroom","3.272","2.650","2.600","671.938","-0.427","1.00"
"1","bedside","1.996","2.600","2.850","727.788","-0.172","0.97"
"1","bedspread","1.380","3.700","3.850","698.545","-0.285","1.00"
"1","bedtime","2.501","2.850","2.950","600.091","-0.500","0.97"
"1","beefsteak","1.580","4.300","3.750","829.333","0.165","1.00"
"1","beer","3.586","1.300","1.000","587.182","-0.664","1.00"
"1","befall","1.491","2.350","2.100","917.160","0.097","0.71"
"1","befriend","1.362","3.100","2.800","796.036","0.052","0.82"
"1","beg","3.415","1.200","1.000","627.323","-0.688","0.97"
"1","beggar","2.104","2.400","1.750","725.344","-0.241","0.94"
"1","begin","3.463","1.850","1.800","542.412","-0.829","1.00"
"1","beginner","2.000","2.900","2.650","695.188","-0.384","0.97"
"1","beginning","3.508","2.850","2.600","701.778","-0.308","1.00"
"1","begrudge","1.398","3.550","3.150","816.095","0.360","0.68"
"1","behave","2.919","2.150","2.400","699.125","-0.383","0.97"
"1","behavior","3.058","3.300","3.350","550.030","-0.709","0.97"
"1","behavioral","1.903","4.450","4.550","764.719","-0.104","1.00"
"1","behold","2.483","2.300","2.350","599.500","-0.567","1.00"
"1","beholden","1.505","#","#","#","#","#"
"1","beige","1.845","2.000","1.350","676.968","-0.335","0.94"
"1","belated","1.362","1.800","1.850","686.484","-0.239","0.91"
"1","belch","1.580","1.850","1.800","815.897","-0.023","0.83"
"1","belief","2.590","2.350","1.900","587.971","-0.629","1.00"
"1","believable","1.863","3.500","3.400","816.719","0.012","1.00"
"1","believer","2.243","2.350","2.500","732.767","-0.339","0.94"
"1","belittle","1.580","2.900","2.650","751.419","-0.041","0.94"
"1","bellboy","1.806","2.700","3.200","825.758","-0.032","0.97"
"1","bellhop","1.544","2.800","3.500","795.933","-0.043","0.91"
"1","bellman","1.748","2.950","2.000","745.156","-0.057","0.97"
"1","bellow","1.380","1.700","1.250","709.806","-0.190","0.91"
"1","bellyful","1.491","#","#","#","#","#"
